,categories,title,company_names,percentages,funding_amounts,target_amounts,n_supporters,likes,descriptions,durations,days_left
1060,뷰티,7일만에 잡티/색소침착이 감소된다고? LED마사저로 확실한 흡수까지! ,(주)아우딘퓨쳐스,533%,"5,337,500원","1,000,000원",79,135,"피부는 천천히 좋아진다? 원료가 좋으면 '단 일주일'만에 잡티, 색소침착부터 피부 투명도와 광채까지 좋아집니다. 영국산 비타민C로 거짓말 같은 단기간 효과를 보여줄 #잡티루팡앰플",2021.03.09-2021.03.29,None
1061,뷰티,특허 원료 담은 미백 키트로 언제 어디서나 맑고 투명한 광채 피부를!,마미의화원,188%,"944,400원","500,000원",35,16,"언제 어디서나 내 피부를 환하게 밝혀주는 힘!!
특허 원료 담은 미백 키트로 언제 어디서나 맑고 투명한 광채 피부를!",2020.07.10-2020.08.03,None
1062,뷰티,[앵콜 늦잠크림] 화장시간 15분을 1분으로 단축시켜 줄 듀얼앰플커버크림,(주)하이디어랩,2952%,"14,761,300원","500,000원",485,267,"수분크림부터 자외선차단,컨실러,BB크림,파우더 역할까지 하나로 모아 메이크업 단계는 줄이고 커버력은 그대로 남겼습니다. 당신의 소중한 아침잠을 위한 “늦잠 크림” 듀얼앰플 커버크림",2019.12.26-2020.01.05,None
1063,뷰티,"유기농 원료 50% 이상, 착한원료, 합리적 가격. 자연연구소",자연 연구소,34%,"174,000원","500,000원",12,12,"유기농 원료를 함유한 합리적인 가격의 화장품은 정말 불가능한 것일까요?
자연 연구소는 유기농 원료가 최소 50% 이상 함유된 합리적인 가격의 화장품을 선보입니다.",2019.01.14-2019.02.17,펀딩성공
1064,뷰티,[샘플 테스트 116회] 노니의 생기에너지를 그대로 담았습니다.,(주)앱솔브랩,2659%,"13,295,710원","500,000원",303,141,"1억 펀딩 셀리맥스! 33만병 완판 노니앰플, 노니아이크림으로 돌아왔습니다!
미국 원료사 기술력의 ‘바쿠치올’ 0.5%와 남태평양 노니 추출물로 주름, 탄력, 미백 토탈 솔루션!",2021.03.11-2021.03.22,None
1065,뷰티,상위 1% 피부미남 되는 방법! 남성피부전문가가 만든 더마톤업크림,브랙티,1969%,"9,845,000원","500,000원",279,131,상위 1% 피부미남 되는 방법! 연예인피부처럼 피부톤과 피부속이 달라지는 당신의 첫번째 더마코스메틱! 이유 있는 사전 체험단 만족도 100%! 남성피부전문가가 만든 더마톤업 크림,2019.10.28-2019.11.17,None
1066,뷰티,언니가 왜 거기서 나와? 손담비의 피부속 0.15mm까지 미백 항산화크림,주식회사 스킨이데아,4844%,"24,223,000원","500,000원",469,350,"손담비가 인정한 찐! 화이트닝 항산화성분 #아스타잔틴
얼굴 전체의 피부 톤과 안색을 밝혀주며 잡티, 색소침착, 탄력케어 까지!",2020.10.14-2020.11.09,None
1067,뷰티,"[3차 앵콜] 한국인의 힘 피부로 먹다 820,000 ppm ",헬리아로,106%,"530,000원","500,000원",22,23,"헬리아로""다섯쌀크림""은 다섯가지 쌀로 만든 미백+수분+진정 크림 입니다. 수차례 연구 끝에 멜라닌 색소를 효과적으로 제거, 억제에 도움을 줌으로써 밝아진 피부를 기대하세요!",2021.04.17-2021.04.23,None
1068,뷰티,민감/건조/주름/보습 복잡한 겨울철 피부고민 해답? 10년의 연구!셀미인,셀미인(CELLMIIN),267%,"2,672,800원","1,000,000원",87,39,"급격한 온도변화와 혹한, 매서운 바람, 강력한 난방히터!
더욱 민감하고 건조한 겨울철 피부의 비밀, 필라그린에서 그 해답을 찾았습니다!",2018.11.29-2018.12.16,None
1069,뷰티,[국내최초개발] 귀찮러들을 위한 세상에서 제일 간편한 1일2팩 ,듀어썸 ,2610%,"13,052,800원","500,000원",297,171,"아침, 밤 두 가지 타입의 에센스가 듬뿍 적셔있는  얼굴곡선 패드 타입으로 가장 편하게   최상의 관리할 수 있는 뽑아쓰는 마스크팩",2019.10.28-2019.11.20,None
1070,뷰티,[1+1 한정수량] 아이들이 가장 좋아하는 순~하디 순한 유아 거품입욕제,주식회사 보다,304%,"1,521,600원","500,000원",23,28,"코로나로 인해 집에만 있는걸 지루해 하는 아이들! 다가 오는 어린이날을 위해! 물놀이를 좋아하는 아이들을 위해! 우리 아이들을 위한 맞춤 입욕제! ""키즈 홈캉스""를 즐겨 보세요~",2020.04.06-2020.04.20,None
1071,뷰티,"빡빡한 세상, 털털하게 살자! EIN:Z 두피 헤어 에센스",주식회사 코스메드 ,122%,"1,220,000원","1,000,000원",26,17,"두피 헤어 에센스 :  모발 케어, 비듬 개선, 두피 케어에 도움을 주는 에센스.",2019.04.12-2019.04.30,None
1072,뷰티,샴푸+클렌저+바디워시를 하나로! 천연성분 압축한 멀티클렌저#뷰티볼#햄프볼,에리제론,4049%,"40,497,700원","1,000,000원",728,558,"샴푸&린스, 폼클렌징, 바디워시에 안녕을 고합니다. 
올인원이라 간편하고 천연유래 성분으로 만들어 피부가 더 좋아하는 환경까지 생각한 에리제론 뷰티볼
샤워의 신세계를 경험해보세요!",2020.09.06-2020.09.28,None
1073,뷰티,"[업스틱] 뻗친 머리 다운, 처친 머리 볼륨 업, 헤어픽서까지 하나로",엠제이라뷰,117%,"3,530,000원","3,000,000원",106,83,"볼륨 업 & 다운, 헤어픽서, 모발 영양 공급 - 이 모든 것을 하나로!
엠제이라뷰 볼륨업스틱
    서울산업진흥원 파트너와 함께합니다.",2018.11.09-2018.11.30,None
1074,뷰티,[한정수량] 세안 후에도 촉촉한 저자극 매직 클렌징 오일,(주)샤인앤샤인,23%,"115,200원","500,000원",8,11,"[피부저자극테스트완료] 세안 후에도 피부를 촉촉하게 케어해주는 저자극 매직 클렌징 오일.
가족에게, 친구에게, 동료에게 선물하고 싶은 닥터릴리아스 매직 클렌징 오일을 소개합니다.",2021.04.28-2021.05.17,None
1075,뷰티,[4.9점 앵콜] 이렇게 완벽한 티트리 제품을 본 적 있나요? ,힐조,2866%,"14,334,000원","500,000원",422,257,"[평점4.9앵콜]아는 사람은 다 안다는 티트리, 하지만 ‘좋은’ 제품을 찾기는 힘들었습니다. 모두가 100% 티트리 오일을 경험해보실 수 있도록, 힐조가 새로운 제안을 드립니다.",2020.06.03-2020.06.15,None
1076,뷰티,"미세먼지,황사,전자파로부터 피부지킴이 미스트!",(주)예가랑,174%,"1,741,500원","1,000,000원",69,18,"미세먼지, 황사,전자파 등 각종  유해 물질로부터 생기는 피부 노화와 트러블. 이제 휴대가 편하고 효과적인 성분으로 만들어진 미스트 하나로 내 피부를 건강하게.",2017.04.14-2017.05.14,None
1077,뷰티,[하루15분] 자꾸 생각날걸요? 눈에게 선물하는 진짜 휴식패치 #휴목타임,(주)우신라보타치,235%,"2,358,500원","1,000,000원",72,67,"차 안에서, 집에서, 사무실에서- 눈이 뻑뻑할 땐 언제 어디서나 딱 15분만 투자하세요.
겔 타입으로 더 촉촉하고, 뻥 뚫린 시야까지! 
내 눈에게 주는 진짜 휴식 시간 #휴목타임",2020.10.01-2020.10.26,None
1078,뷰티,[푸딩수딩 앵콜] 이가격에 이런효과를! 피부고민 진정해요~ (후기글확인),버진팜스(푸딩수딩),1563%,"7,815,000원","500,000원",267,123,"올라오는 피부고민, 화장으로 가리지마세요~ 유해성분 0%, 안심성분으로 만든 푸딩수딩으로 쌩얼 자신감을 가져봐요!",2019.03.25-2019.04.22,None
1079,뷰티,"pH5.5, 무자극, 항균 99.9%. 인증 획득! 리얼 천연 클렌징바",(주)쓰리액트랩,1694%,"8,474,000원","500,000원",188,141,"<아침엔 조약 Pebble Bar> 19년의 경력을 가진 약용화장품 연구원이 진짜 천연의 정석을 선보입니다. [약산성, 무자극, 항균 3종 테스트 완료]",2019.11.24-2019.12.24,None
1080,뷰티,[임상+특허 총 10개] 72시간 당김없이 극강보습 | 이중장벽크림,(주)앱솔브랩,22323%,"111,616,801원","500,000원","2,070",960,"말도 안 되는 기적을 말하기보단
한번 써보면 다시 찾게 되는 마음이 생길 거예요.

자극적인 거짓말 대신 다양한 임상실험과 논문을 기반으로
실제로 가능한 변화만 약속할게요.",2020.11.02-2020.11.10,None
1081,뷰티,웨어러블 다이어트 스마트벨트,주식회사 삼명텍,97%,"4,898,000원","5,000,000원",85,41,"실리콘 패드를 사용하여 패드 교체가 필요없는 든든한
""크고 확실한 운동 도우미""  삼명텍 저주파 스마트 벨트입니다.
강력한 근육 활성화와 동시에 뭉친 근육을 풀어주는 효자 아이템",2019.03.12-2019.04.10,펀딩성공
1082,뷰티,[향수마스터] 피부에 착~ 감기는 살냄새 향수,쓰리아워즈,698%,"3,494,000원","500,000원",58,128,"뿌린 듯~ 안뿌린 듯..

자연스러운 살 냄새의 유혹적인 향기, 무스크 향수시리즈",2019.10.08-2019.11.10,None
1083,뷰티,사라지지 않는 원료 꾸준한 애장템 EGF/FGF화장품,이선희,45%,"225,500원","500,000원",25,19,"오래토록 사랑받아온 / 앞으로도 사라지지않는
EGF/FGF화장품",2021.02.02-2021.02.10,펀딩성공
1084,뷰티,포르투갈 천연의 향을 담았어요.ㅣ향수대신 쓰는 비누 '내츄라 퍼퓸솝',주식회사 한국츠무라,634%,"3,172,000원","500,000원",60,51,"향수처럼 풍부하게 퍼지는 비누 향기~ 자연재료로 만든 비누 5종
포르투갈인의 예술과 자연을 담은 명품 천연비누 '에센시아스 드 포르투갈' 내츄라 5종 콜렉션",2021.01.18-2021.02.01,None
1085,뷰티,[NEW 네꿈치] 인기 펀딩 꿈치쓰에 가뭄 일어난 사람들 모두 컴온!,SR corporation,1305%,"6,526,000원","500,000원",240,97,"똑같은 뒤꿈치 패치라면 만들지 않았습니다
바쁜 일상속에 고생하는 발 / 팔 뒷꿈치들을 위한 작은 선물
네꿈치 수분 듬뿍 더욱 촉촉해진 NEW 네꿈치!",2019.02.01-2019.02.17,None
1086,뷰티,지금의 모발을지키세요. 전 세계에서 모발을 자라게 하는 샴푸는 없습니다.,닥터유지,2787%,"13,936,000원","500,000원",351,213,"7년동안 모발이식 후 관리를 위해 사용되었고
2019년 1월 L-트레오네이트 탈모 특허물질을 첨가하여 탈모인 및 남녀노소 누구나 건강한 모발을 위해 사용 가능한 샴푸입니다",2019.02.08-2019.03.03,None
1087,뷰티,"완전 시원함! 스트레칭, 마사지 하기 전 발라보세요! 생활약술 마사지크림",바스파 생활약술,146%,"2,939,200원","2,000,000원",224,91,"스트레칭, 마사지 하실 때 '마사지 크림' 발라 보셨어요? 다음 날 아침이 말해주는 바를 때와 안 바를 때의 차이를 직접 경험해 보세요! <생활약술 쿨&핫 마사지크림>",2019.07.01-2019.07.14,None
1088,뷰티,[앵콜] 피부진정 끝판왕! 신선한 유기농 과일로 만든 블루 스무디 비누!,빌리브,166%,"830,300원","500,000원",40,22,피부 열감 때문에 많이 힘드셨죠? 이젠 천연 과일로 만든 블루 스무디 비누로 피부 진정 + 피지 관리 끝!,2019.09.09-2019.09.22,None
1089,뷰티,화장품 연구원 아빠가 발품팔아 직접 개발한 안심&착한 베이비크림  , 아모르파파 - (주)필레생활건강,292%,"1,460,000원","500,000원",34,28,5년째 우리 아기가 바르고 있는 크림 레시피를 공유합니다. 만11년간 화장품 연구소에서 갈고 닦은 경험으로 안전성이 확보된 제품을 개발하였습니다. 안심하고 듬뿍듬뿍 발라주세요.,2019.05.23-2019.06.09,None
1090,뷰티,30초 클렌징ㅣ속당김까지 씻어내는 특허성분 클렌징 3종이 이 가격에?,주식회사 세러데이나인,1870%,"9,350,300원","500,000원",249,151,"남들이 말하는 좋은 피부를 위해 쏟아부은 시간과 돈, 갑자기 아깝게 느껴졌어요. 투명하고 맑은 피부는 클렌징만 잘 해도 하루 3분이면 가능한 걸 에스테틱은 왜 말해주지 않았을까요",2019.11.29-2019.12.22,None
1091,뷰티,"쿠션으로 스킨케어를? [시카 100,000ppm] 클라시보 하트 시카쿠션",카롤(KAROL),279%,"1,399,100원","500,000원",59,66,"쿠션 팩트, 지금까지 피부를 감추는데만 사용하셨나요? 편견은 NO! 커버하면서 피부케어가 충분히 가능합니다. 스킨케어 제품보다 더 많은 병풀추출물 함유량 100,000ppm의 기적",2020.07.20-2020.08.03,None
1092,뷰티,탈모때문에 속상하다면?? 생각날때마다 톡톡 뿌리는 탈모케어 #탈모스프레이,알에이치앤비브랜즈,466%,"2,330,000원","500,000원",44,61,"언제까지 샴푸로만 케어하실건가요? 이젠 두피 스프레이로 원할때마다 톡톡톡! 하루에 한번, 샴푸로만은 부족하고 도움을 받자니 시간과 비용이 부담스러울때, 걱정말고 스프레이하세요!",2020.11.27-2020.12.14,None
1093,뷰티,"비건 향기로 건강한 삶을 이야기하는 브랜드, 뱅드머의 패브릭 프레시",뱅드머 (BAINDEMER),25%,"1,271,400원","5,000,000원",37,24,뱅드머는 아로마테라피에 기반을 둔 비건 향기를 만듭니다. 우리가 만든 향기는 어떤 상황에서도 당신을  기억하게 만들 수 있는 강력한 힘을 가졌죠.,2019.02.06-2019.03.03,펀딩성공
1094,뷰티,힘없는 내 근육에 텐션을 완성하다. [특허청 실용신안등록 애니바로],더밸런스코리아,2720%,"27,207,200원","1,000,000원",263,321,애니바로는 종아리부터 시작되는 강력한 텐션으로 신체를 바르고 균형있게 만들어주는 스트레칭 보드입니다. 단 1일도 운동을 하지 않는 바쁜 당신의 무기력한 근육을 위해 만들었습니다.,2019.01.02-2019.02.12,None
1095,뷰티,"[최종 앵콜] 앰플, 크림보다 중요한 피부유해환경 차단제",이퀄베리,1233%,"6,168,200원","500,000원",188,121,"[와디즈 단독]
나쁜 피부의 원인은 환경에 있습니다
좋은 앰플이나 크림을 바르기 전에
피부를 좋아지지 못하게 하는 원인부터 해결하세요
미세먼지+블루라이트+자외선 3중 차단제",2020.02.04-2020.02.16,None
1096,뷰티,"[앵콜] 스킨+팩+클렌징=마리놀로지 클렌징팩, 유리피부 끝판왕",아렌시아,67%,"338,000원","500,000원",8,18,"클렌징, 팩, 스킨을 단 하나로 담은 마리놀로지 스프레드 팩, 마린 에너지를 농축한 프리미엄 스프레드 팩으로 각질, 피지관리, 매끈한 피부결, 수분공급을 한꺼번에 경험하세요.",2021.04.23-2021.05.10,None
1097,뷰티,"[4.9앵콜] 한번만 써도 모공,각질 80% 감소! 임상으로 증명된 링톤",(주)바를참스킨,46078%,"230,393,205원","500,000원","5,913",2834,"모공 부피, 수, 면적까지 링톤으로 한꺼번에 줄여주세요! 단 1회 사용만으로 최대 80%까지요, 링톤은 달콤하게 과장된 광고가 아닌 책임질 수 있는 임상으로 증명하겠습니다",2021.02.21-2021.03.15,None
1098,뷰티,[리클레어] 피부에 쫀쫀하게 붙는 이온 더블케어 자동 미스트!,리클레어(RECLAR),2188%,"10,942,200원","500,000원",125,103,"미친 수분감, 이온화 특허, 피부 흡착력 특허로 인증된 이온화 자동분사 미스트기! 간편하게 에스테틱하세요! 우리의 피부는 소중하니까요! [RECLAR 이온 더블케어 토너미스트]",2019.06.11-2019.07.07,None
1099,뷰티,"성별에서 벗어나 개인의 취향에 집중하다. 젠더뉴트럴 향수 ""Kylar""",(주)비앤비코리아,361%,"1,807,680원","500,000원",101,95,"오로지 나만의 취향을 위한
Kylar 시그니처 향수",2020.08.10-2020.08.26,None
1100,뷰티,"마스크 벗고, 반달팩 질러! 청량감이 터진다_그날엔 반달팩",주식회사 씨앤케이뷰티,42%,"210,500원","500,000원",30,18,"푹푹 찌는 더위에 마스크 속 피부 컨디션은 그야말로 최악!

청량감 폭발하는 [그날엔 반달팩]으로 지쳐가는 피부에 상쾌한 리프레쉬를 선사하세요.
뽀송뽀송 반전피부 바로가기 클릭!",2020.07.14-2020.07.20,펀딩성공
1101,뷰티,[열심히 일한 당신 남치니 데리고 떠나라]  함께하면 즐거움이 2배,비케이로웰,72%,"1,444,200원","2,000,000원",33,18,"올 여름 야구장 두배 즐기기 !
낮에도, 밤에도, 혼자서도, 모두함께, 댓츠 올라잇!
재밌는 소품, 꿀피부는 덤!",2017.07.13-2017.07.23,펀딩성공
1102,뷰티,엘리자베스 고체향수 프리미엄 라인을  먼저 만나보세요 ,엘리자베스,36%,"362,000원","1,000,000원",12,20,"고체향수 전문 '엘리자베스'의 프리미엄 라인을 먼저 만나보세요!
베닝, 레이첼, 카야  신규 향과 세련된 Gold Label 용기를
30% Off 가격으로 만날 수 있습니다.",2017.06.05-2017.07.07,펀딩성공
1103,뷰티,[1억신화/2차앵콜] 바르는 순간 여신 강림 [틴트1+1],더 블레스문(THE BLESSEDMOON),5661%,"28,308,800원","500,000원",574,346,하루에도 수만 번 쉴 틈 없이 움직이는 내 입술을 위해 좋은 것만 담았습니다. 입술 건강과 메이크업 고민을 동시에 해결해줄 블레스문 플러피 립 틴트 5종을 소개합니다.,2020.09.23-2020.10.22,None
1104,뷰티,[건성? 각질?] 온 가족이 함께 쓰는 보습왕! 편백 핸드&바디 케어,초록느낌,28%,"144,000원","500,000원",30,12,"자연유래성분! 내몸은 소중하니까~ #편백 피톤치드 순한 바디로션 ! #핸드로션
건조한 피부, 인공 냄새, 끈적임 걱정 되세요? 그럼 #우리편백 #피톤치드 #순한바디로션 !",2021.03.18-2021.04.12,펀딩성공
1105,뷰티,[화이트 스노우 멜팅] 샤르르 녹아 내리는 눈꽃 한 방울의 힘,까농코스메틱,341%,"1,707,500원","500,000원",27,24,"주름과 미백 관리를 한 번에! 화이트 스노우 멜팅 앰플의 눈꽃 한 방울의 힘, 샤르르 녹아 스며들어 피부에 빛을 선사하는 기적",2021.03.17-2021.04.16,None
1106,뷰티,슬로우 뷰티로 근본해결! 치유미 홈케어 팩,치유미,266%,"2,663,000원","1,000,000원",48,33,"눈에서 피어나는 붉은 생명력을 지닌 Redsnow의 특허,임상받은 기술로 다이어트,스트레스로 피부고민이 생기신 분들께 보약처럼 꾸준히 관리하여 피부 본연의 광을 찾아드리는 홈케어팩",2019.01.03-2019.01.20,None
1107,뷰티,[컴백] 만져볼래? 한번 손대면 멈출 수 없는 부드러움! 르누부 바디케어,도메스틱컴퍼니,2385%,"11,928,800원","500,000원",88,78,맨들맨들 미끄러지듯 부드러운 피부결! 계속 만지고 싶어서 제 손을 묶어두고 싶어요!  하루의 시작과 끝을 르누부 바디케어와 함께 해보세요!,2021.03.09-2021.03.22,None
1108,뷰티,앵콜ㅣ저녁까지 앞머리를 유지하고싶다면 주목! 5초 드라이면 멋진 컬 완성,아타라코리아,929%,"9,299,600원","1,000,000원",374,170,"[2차 앵콜] 더 쉽게, 더 빠르게, 더 확실하게! 많은 서포터님들이 만족해주신 아타라 구르구르가 돌아왔습니다! 앞머리, 돈모로 딱 한번만 말아주면 외출 준비 끝!",2021.04.23-2021.05.17,None
1109,뷰티,"[관리하는 남자의 필수템]이것저것 헷갈릴때, 올인원으로 지켜줘요!",(주)아토마토,128%,"6,401,504원","5,000,000원",63,45,"이거 하나로 고민 끝, 끈적임 없는 강한 보습력! 
무너지는 밸런스와 피부 변화가 걱정이라면! [아통통 하이드로차지 포맨 에센스]",2021.03.16-2021.04.05,None
1110,뷰티,[낯선 기대감] 이렇게 까지 신경쓴 핸드크림이 있었나. ,예민보스(Both Yemin),508%,"5,083,400원","1,000,000원",200,63,"#섬세하게 신경쓴
#이중기능성
#크리스마스엔
#핸드크림
#가성비갑",2018.11.26-2018.12.17,None
1111,뷰티,단 7일간 오픈! 비누향 덕후들 모여라! 셀러버 소피아 쉬폰향수,맨즈메이크미,521%,"2,609,200원","500,000원",143,68,비누향 덕후 모여라! 13차 완판된 향기브랜드 셀러버의 5번째 프로젝트! 소피아 쉬폰향수!,2019.08.19-2019.08.27,None
1112,뷰티,"""신(神)의 과일"" 무화과 -' 광채보습 미백크림'이 되다",로드 (Rhodd) 3821,681%,"3,409,000원","500,000원",57,34,신의 과일 '무화과' 미백 크림으로 탄생 !!  거뭇거뭇하고 지친피부을 환하고 탄력있는 피부로 가꿔주는 항산화 원료인 무화과 추출물을 함유한 미백 주름 개선 2중 기능성 크림,2019.07.15-2019.08.02,None
1113,뷰티,"[각질,건조끝]아로마 테라피 효과로 기분까지 씻어주는 바디워시&바디로션!",케이티티,186%,"931,000원","500,000원",21,18,각질과 노폐물은 부드럽게 제거해주고 일랑일랑 오일과 파촐리 오일의 아로마테라피 효과로 은은한 향이 지친 기분의 전환까지 도와줍니다. 거기에 풍부한 사해 미네랄의 영양공급까지!,2021.04.07-2021.04.19,None
1114,뷰티,"[미백&주름기능성] 콤부차 에너지로 피부 충전, 바르면서 Turn on!",(주)차바이오에프앤씨,118%,"5,929,000원","5,000,000원",87,39,"피부고민, 콤부차로 해결하세요! 바르면서 한 번, 마시면서 한 번 더!
탱탱하고 빛나는 피부, 발효 녹차의 항산화에너지를 가득 담은 콤부차로 IN&OUT 뷰티 관리를 시작해보세요!",2019.02.25-2019.03.17,None
1115,뷰티,"홍삼 프로바이틱스 4,000ppm 가득. 피부생태계 안정화프로젝트 !",케이블러썸,124%,"620,400원","500,000원",26,30,"“지금 세상, 지친 피부들에게 분명한 해답을 찾아주고 싶었습니다. "" 홍삼의 성분을 프리바이오틱스기술로 적용하여 피부생태계를 안정화 시켜주는 마이크로바이옴을 제안합니다.",2021.01.13-2021.02.04,None
1116,뷰티,"세안만으로 피부결이 다른 올인원 팩 + 머드클렌징, 신선한 마리놀로지 팩",(주)아렌시아,564%,"2,822,000원","500,000원",58,79,"클렌징, 팩, 수분충전을 단 하나로 담은 마리놀로지 스프레드 팩. 마린 에너지를 농축한 프리미엄 스프레드 팩으로 각질, 피지관리, 매끈한 피부결, 수분공급을 한꺼번에 경험하세요.",2021.03.10-2021.04.05,None
1117,뷰티,"[분코, 누적 6387%] 두피짱짱, 모발찰랑, 생강의 힘을 믿으세요!",주식회사 분코,1201%,"60,076,420원","5,000,000원",693,427,"간지럽고 건조한 두피, 각질이 일어나는 두피.
모든 두피 고민을 타파해드리겠습니다!
진저 샴푸 & 트리트먼트로 두피부터 모발까지 완벽케어.",2020.04.12-2020.05.06,None
1118,뷰티,미세먼지에 지친 피부를 위한 '허니&프로폴리스 비누',루이스네프,11%,"55,000원","500,000원",4,8,"미세먼지가 기승을 부리는 요즘, 지친 피부를 위한 비누를 만들었습니다.
보습과 항염/항균에 탁월한 꿀 추출물과 프로폴리스 추출물을 넣어 만든 건강한 비누입니다.",2018.01.24-2018.02.18,펀딩성공
1119,뷰티,"[보르피린앰플395,000ppm] 완벽한 결과 톤의 비밀, 쿠션의 진화!",리브유,2731%,"13,655,500원","500,000원",425,204,"하루10시간, 피부를 감싸고 있기 때문에 피부에 미치는 영향은 꽤나 크답니다. 파운데이션도 또 하나의 스킨케어며, 성분이 좋아야 피부 표현도 예뻐진다” 는 것을 알려주고 싶어요",2019.06.24-2019.07.07,None
1120,뷰티,"[일주일 완판신화!] 당신을 놀라게할 천재크림, 스킨크림 앵콜펀딩!",단순한화장품,949%,"4,746,000원","500,000원",124,119,"[완판신화] 입소문 화장품, 나한테만 안맞는 이유는? 어떤 화장품을 써도 자극적이라면? 간편한 ""여성용"" 올인원을 찾고 있었다면? 이 모든 의문에 ""근거있는"" 해결책을 제시합니다.",2019.12.05-2019.12.15,None
1121,뷰티,"[꿀잠크림]얼굴 찢어질 거 같은 건조함은 이제 그만, 자면서 관리해요",(주)하이디어랩,790%,"3,952,300원","500,000원",129,79,"이것저것 바르지 말고 여기저기 피부에 촉촉함을 전달해 줄 꿀잠크림으로 아로마테라피까지 한번에 skip ! - 립밤,보습크림,수면팩 등 이 모든 가능을 하나로! 꿀광충만한 만능크림",2020.12.28-2021.01.11,None
1122,뷰티,"자극은 이제 그만 - 착한 클렌저, 착한 소비",달라,790%,"3,950,400원","500,000원",75,44,"당신의 무너진 피부 회복력을 위해 
달라가 제안하는 건강한 세안제",2019.10.10-2019.10.27,None
1123,뷰티,"[진정임상완료] 9천원의 기적! 민감피부엔 뿌리는 진정수, 천사미스트",(주)코리아나화장품,1389%,"6,947,000원","500,000원",281,159,"임상으로 민감피부 진정 효과를 입증한 수분 진정 미스트에요. 마스크, 히터, 찬바람으로 공격받는 시기, 건조한 순간마다 뿌리세요! 다신 없을 와디즈 단독 혜택, 놓치지 마세요.",2021.01.25-2021.02.15,None
1124,뷰티,건강한 모발과 염색컬러 변색없이 예쁜컬러유지 트리트먼트,Sherius _ 윤의실,105%,"2,112,000원","2,000,000원",39,19,"염색과 탈색 후 원하는 컬러를 오랫동안 유지하고 
머릿결 건강에 도움주는 
헤어 BB 컬러 트리트먼트를 소개합니다.",2018.08.09-2018.09.02,None
1125,뷰티,"[수만개 후기로 검증완료] 단, 10일간만 최대 혜택가! 마지막 앵콜펀딩",더마네이처코스메틱(주),2711%,"13,555,800원","500,000원",132,121,"단, 10일간만 처음이자 마지막으로 에스테틱 고농축 앰플을 최대 혜택가로 첫 선을 보입니다. 유효성분만 97% 찐하게 담은 에스테틱 VVIP 코스 그대로, 결 광 모공 백옥관리!",2021.03.29-2021.04.12,None
1126,뷰티,자연을 그대로 담은 화장품-요요코 딥리 펄 에센스,（주）엘라코스메틱,104%,"3,130,180원","3,000,000원",24,6,"에센스의 반란! 진주를 품어버린 '요요코 딥리 펄 에센스'
겉에서만 맴도는 촉촉함은 가라!!!
빠른 흡수, 놀라운 효과!!!
세상에 없었던 화장품!!!",2018.03.16-2018.04.17,None
1127,뷰티,[7차 6억 신화] # 미백+수분 폭탄,유리스킨 : 당신을 새롭게 자연유래 비자극,27983%,"279,838,900원","1,000,000원","5,670",2748,+3중 히알루론산 Upgrade NEW 멜라노세럼 : 멜라닌 색소 분해에 도움을 줍니다. 여름철 산뜻하게 발리며 수분 보습력까지 업그레이드 !,2019.08.20-2019.09.15,None
1128,뷰티,[15초 사막의 장미 기적크림] 피부에 착착 감기는 24시간 찰떡수분크림,(주)앤나코스메틱,1322%,"13,224,000원","1,000,000원",125,121,"기본에 가장 충실한 크림! 크림의 기본은 수분입니다. 촉촉한 수분은 기본, 미백과 주름개선의 이중기능성까지 갖춘 크림. 자연유래 성분으로 안심하고 사용하세요.",2020.03.16-2020.03.31,None
1129,뷰티,[발각질제거]샵 가지마세요! 씻고 바르는 풋케어 전용 화장품,(주)싱크랩,309%,"1,547,200원","500,000원",107,92,"핸드크림은 쓰면서 풋크림은 왜 안쓰나요?
이제 더이상 뜯고 갈아내는 방법은 NO!
씻고 바르는 안전한 풋케어 전용 화장품으로 관리해주세요.
꾸준히 연화시키는것이 올바른 관리법입니다",2019.12.16-2020.01.17,None
1130,뷰티,"[평점4.8 앵콜] 2 in 1 천연향수, 시크릿존 청결제로 위생과 향기",아로마데이 : 투명한 전성분,4224%,"21,121,800원","500,000원",399,294,"시크릿존을 쾌적하게, 체취는 향기롭게 시크릿존 청결제 어썸드랍이 새로운 향, 어썸드랍 프레시로 돌아왔습니다. 기능은 물론, 향기까지 인정받은 어썸드랍으로 매력지수를 최대치로 UP!",2019.12.27-2020.01.15,None
1131,뷰티,[초고농축 맞춤앰플] 내 피부만을 위한 최강조합! 분석부터 고민해결까지!,메디셀프 Mediself,815%,"4,079,000원","500,000원",88,95,"내가 만드는 맞춤형 스킨솔루션 - 내 피부에 필요한 모든 요소를 완벽히 담은, 초고농축 맞춤 앰플로 더욱 자신감 있는 피부를 가져보세요.   by Mediself",2020.03.27-2020.04.20,None
1132,뷰티,이태리 약국판매용  생리대 '비오인티마',비오인티마,69%,"695,000원","1,000,000원",29,11,"이태리 약국판매용 생리대
'비오인티마'",2019.04.16-2019.04.30,펀딩성공
1133,뷰티,"숨겨진 향기를 찾아 당신의 삶에 완전한 향기를 선사하다, 니치홀",니치홀(NicheWhole),190%,"954,000원","500,000원",25,40,숨겨진 향기를 찾아 당신의 삶에 완전한 향기를 선사하겠습니다.,2019.08.20-2019.09.22,None
