,categories,title,company_names,percentages,funding_amounts,target_amounts,n_supporters,likes,descriptions,durations,days_left
311,여행·레저,1초점화 100분연소!! 특별한 캠핑을위한 아빠장작 락큰롱 퐈이야,버닝 코리아,276%,"2,766,700원","1,000,000원",88,69,"덥고 짜증나는 불 피우기 완벽 탈출!
1초만에 발화하고 100분동안 바비큐가 가능한 캠핑용 숯
락큰롱 퐈이야",2020.06.25-2020.07.09,None
312,여행·레저,"[앵콜] 여행필수품 ""트래블백 버디"" 간편, 안전, 안심 신박템!",Wimi Corporation,1266%,"6,330,600원","500,000원",146,180,"⭐️앵콜⭐️여행필수품 ""트래블백 버디"" 와디즈 단독 펀딩! 신속 간편 안전 안심. 아이디어 신박템!",2019.10.17-2019.11.18,None
313,여행·레저,일상을 위한 가방 AROUND:P 함푸백,Aboutblank,53%,"1,612,000원","3,000,000원",17,33,"일본산 쿠라시키 함푸 원단으로! 독일의 세라필 실로! 대한민국 40년 가방장인이 만든 튼튼하고 가벼운 방수 기능의  미니, 툴, 피크닉백 가족!
    여행/레져 기획전 파트너와 함께합니다.",2018.05.23-2018.06.15,펀딩성공
314,여행·레저,짐정리 끝판왕! 수납형 캐리어 Bag In Bag '행백',아름다운컴퍼니,1929%,"19,294,900원","1,000,000원",504,463,"여행지에서 나만의 수납장!

미리 정리해서 짐을 넣고, 펼치기만 하면 수납장처럼 사용할 수 있는 신개념 캐리어  Bag-In-Bag  【Hang Bag(행백)】",2019.07.17-2019.08.11,None
315,여행·레저,[스노쿨링 마스크]홀로그램 UV차단 유아&성인 물놀이 필수템 !! ,펠리즈몽,256%,"7,697,200원","3,000,000원",199,144,국내 유아 스노쿨링 중에 유일하게 UV 차단 기능의 홀로그램까지 입혀져 있는 제품으로서 밴딩 타입에서 간편한 버클 타입으로 변경 된 신제품을 출시 전에 펀딩하실 수 있습니다.,2020.07.06-2020.07.12,None
316,여행·레저,"[앵콜펀딩] 단 1초만에 구명튜브로 변신! 수상레저의 수호신, 에스튜브!",네프,1005%,"10,055,000원","1,000,000원",98,145,"구명조끼의 성능은 인정합니다. 단 부유성능만요. 평소에는 활동성을 저해하지 않는 스타일리시한 스포츠벨트, 위급 상황에는 1초 만에 구명튜브로 변신하는 수상레저의 수호신, 에스튜브!",2021.03.26-2021.04.26,None
317,여행·레저,이 제품 실화냐? 모기쫓는#특수원단  PK버그가드,프라이스코리아,1240%,"24,807,600원","2,000,000원",665,402,"언제 어디서나 가볍게 걸쳐주고 덮어주는것만으로  모기,진드기등 각종 해충 걱정 끝~~
무색, 무취로 누구나 사용가능한 탁월한제품입니다^^

    여행/레져 기획전 파트너와 함께합니다.",2018.04.20-2018.04.30,None
318,여행·레저,물이 있는 곳이라면 꼭 챙기세요. 단 1초만에 구명튜브로! 에스튜브,네프,899%,"8,993,000원","1,000,000원",60,113,"구명조끼의 성능은 인정합니다. 단, 부유 성능만요. 이제 에스튜브로 바꾸세요! 평소에는 멋진 스포츠 벨트, 위급상황 시 단 1초만에 구명튜브로 변신하는 수상레저의 수호신, 에스튜브",2020.11.20-2020.11.30,None
319,여행·레저,해충 없는 우리집 가드미 LED 랜턴,가드미,211%,"1,057,500원","500,000원",57,43,해충 없는 우리집 가드미 LED 랜턴,2018.11.21-2018.12.13,None
320,여행·레저,겨울이 따뜻해져요~!! 커플캔들만들기(와인증정)&나홀로여행객(캔들) 체험,콩줌(kongzum),0%,0원,"1,000,000원",2,6,"연인들의 데이트 공간으로 ~
나홀로 여행객에겐 편안한 쉼의 공간으로~ 
겨울을 따뜻하게 해줄 캔들체험과 지역와인상품 증정!!",2018.11.09-2018.12.02,펀딩성공
321,여행·레저,[5만원대] 쿨러백이 내장된 피크닉 가방 ,팬프 ,9%,"299,000원","3,000,000원",8,21,"나들이 갈때 이것저것 아이들 물건을 챙기다보면, 너무 많은 가방들이 필요하죠. 하나의 가방으로 간편하게 나들이를 제안합니다. 쿨러백이 들어있어 활용도가 높은 피크닉가방",2020.09.10-2020.10.05,펀딩성공
322,여행·레저,[DMZ마을로 떠나요]여행도 하고 영화도 만들고?! 일석이조!!,(주)마을영화100,250%,"2,500,000원","1,000,000원",9,10,"[금강산에서 24km]  우리가족 영화만들기 여행
    연구개발특구진흥재단 파트너와 함께합니다.",2021.04.22-2021.05.14,None
323,여행·레저,"여행캐리어 가방, 이젠 쉽고 편하게 다니세요! 2탄 ""캐리어메이트""",힐랩,5%,"177,500원","3,000,000원",11,12,"몸이 편해야 여행도 즐겁습니다. ""무거운짐"" 여행캐리어가방을 쉽고 편하게 다닐수 있는 여행가방 보조손잡이 ""캐리어메이트"" 입니다.",2019.05.13-2019.05.27,16일 남음
324,여행·레저,"""잘 자자!"" 수면 이야기, 싱잉볼과 함께하는 꿀잠 프로그램",낮잠 naZzzam,40%,"325,000원","800,000원",21,5,"""나는 잘 자고 있을까?"" ""왜 잠을 못 자는걸까?""
 나의 수면 건강을 체크해보고 건강한 수면 관리를 통해 원하는 목표를 얻을 수 있는 방법을 제안합니다.",2019.05.10-2019.05.27,16일 남음
325,여행·레저,"CS 웨어러블 하네스와 핸디포켓 ! 여행을 편리하게, 두 손을 자유롭게 ",캐링솔루션,509%,"5,097,500원","1,000,000원",93,73,CS 웨어러블 세트를 새로운 컨셉의 여행.레저 필수품으로 개발하게 되었고 국내 및 해외 시장 유통 전에  시장 테스트 목적으로 와디즈를 통해 소개하게 되었습니다.,2019.11.11-2019.11.24,None
326,여행·레저,"미래의 '나'이자, '부모님'을 위해 선물하는 치유여행, 슬로우리 군산 ",화접도,210%,"2,100,000원","1,000,000원",18,27,"지역재생 프로젝트 '슬로우리,군산'을 통해 시니어를 대상으로 한 치유여행을 선보입니다. 군산의 지역자원 중 '슬로라이프'를 발굴하여 연계하고, 여행자와 지역을 치유합니다.",2019.08.02-2019.08.22,None
327,여행·레저,"옷은 저희가 준비할게요, 여러분은 여행을 계획하세요[유틸리티셋업]",비아지아(viaggia),9%,"456,000원","5,000,000원",6,17,"여름휴가, 여행시 가볍게 입기좋은 다양한 기능의 유틸리티 셋업을 소개합니다.",2019.05.24-2019.06.16,펀딩성공
328,여행·레저,"황사,미세먼지 공포로부터 피부를 지켜주는 클린벤저스~!!!",조래호(나이언뷰티),122%,"3,660,500원","3,000,000원",50,37,"피부를 지치고 병들게 하는 황사, 미세먼지, 두꺼운 화장까지~손이 닿지 않는 모공 깊은 곳까지 청소해주는 세안 습관의 혁신을 나이온 뷰티가 이루고자 합니다.",2018.05.04-2018.05.23,None
329,여행·레저,"[캠핑혁명템] 한번 더 혁신! 의자 하나로 쓰레기통, 화장실까지 해결",setoworks,471%,"4,715,200원","1,000,000원",65,113,"접이식 의자의 개념을 바꿔놓은 파타토가 3세대로 돌아왔습니다. 가볍고, 튼튼하고, 실용적이며 어디에 두어도 어울리는 파타토 3세대. 몇 장 준비해 놓으시면 후회 없으실거예요.",2020.11.19-2020.12.14,None
330,여행·레저,"여행의 가장 설레는 순간을 담다, ""트레비썸 여권케이스""",Travisome,805%,"4,025,500원","500,000원",76,62,"누구나 다른 목적을 가지고 여행을 떠나지만, 여행은 누구에게나 행복을 가져다 줍니다. 추억과 기대, 즐거움을 담을 수 있는 여권케이스, Travisome 입니다.",2019.03.06-2019.03.20,None
331,여행·레저,"금속공예가가 만든 럭셔리 캠핑 화로대 "" AGUNG """,스틸박스,249%,"9,988,000원","4,000,000원",47,148,"금속공예가가 불과 금속을 연구하고, 환상적인 2차연소 불꽃까지 디자인 _ 
작가가 직접 손으로 설계, 제작하여 탄생시킨 럭셔리 캠핑 화로대 "" AGUNG """,2019.12.10-2019.12.18,None
332,여행·레저,"(등산,트레킹) 하나, 둘, 3초에 피고 접고, 백팩에 들어가는 등산스틱",위즈,2755%,"27,552,700원","1,000,000원",243,141,"작고, 강하고, 편한 삼박자의 등산스틱은 왜 만들 수 없을까?
휘츠가 생각했습니다. 그리고 만들었습니다.
서포터분들의 많은 성원에 감사드리며, 다시 시작합니다!",2020.12.07-2020.12.16,None
333,여행·레저,3분컷 설치! 간편한 ONE POLE MINI TARP로 아웃도어 완성!,피에이씨코리아,1649%,"8,246,000원","500,000원",85,164,"즐거운 아웃도어 활동! 텐트, 대형 타프 설치로 지치지 않으셨나요?
약 1kg의 경량성과 3분 내 설치가능한 간편함까지! 
ONE POLE MINI TARP가 국내 첫 상륙합니다.",2020.10.15-2020.11.09,None
334,여행·레저,[어디서든 OK]모래가 슉슉 빠지는 신비로운 캠핑 아웃도어 매트&백팩,(주)숀아이비엔엘,4284%,"21,421,800원","500,000원",306,451,"모래가 아래로 빠지는 신비로운 매트 입니다
나혼자,가족들과,연인과,친구들과 좀 더 나은 환경을 즐기기 위해서는 
지금, CGear를 할 때 입니다.",2020.08.03-2020.08.24,None
335,여행·레저,[혁신적 방풍기능 탑재!] 털빠짐 없이 편안한 기능성 캠핑 플리스,(주) 콤포,2593%,"12,965,000원","500,000원",148,160,"슈프림, 버버리, 바버 등 남성복 끝판왕 브랜드들이 애용하는 70년 역사의 원단회사, 프랑스 티사벨社의 기술로 만든 혁신적인 방풍기능 3LAYER 얼티밋 플리스를 소개합니다!",2020.11.16-2020.12.04,None
336,여행·레저,[다용도 트래블 매트]휴대성과 실용성을 한손에(feat.불경기엔가성비),CAMPNIC(캠프닉),621%,"6,211,000원","1,000,000원",307,176,"CAMPNIC은 당신의 새로움에 대한 '작은 호기심'과 낯섦을 대하는 '용기'를 응원합니다 :)
OUTDOOR 전용 휴대성과 실용성  '캠프닉매트'",2019.04.22-2019.05.06,None
337,여행·레저,[만점앵콜!] 랜턴+스피커가 하나로! 캠핑 갈때 이거 하나면 인싸등극! ,유진정밀주식회사,15856%,"79,281,400원","500,000원",823,795,"위험하고 불편한 가스랜턴 말고, 충전식 LED 랜턴과 블루투스 스피커가 올인원! 전통을 지키되 더욱 진화된 모리모리 랜턴 스피커!",2020.06.25-2020.07.14,None
338,여행·레저,'제주 자연'을 담은 라이프웨어 브랜드 <아일랜드 리서치> ,아일랜드 리서치,52%,"2,628,500원","5,000,000원",39,35,'Island research'는 일상과 여행의 경계를 두지 않는 제주도 특유의 라이프스타일을 담았습니다.,2019.07.04-2019.07.15,펀딩성공
339,여행·레저,"[ LODGE ] 여행갈때 입는 바지, 고고팬츠",LODGE,1116%,"55,834,777원","5,000,000원",531,172,"여행갈때 여러분은 어떤 바지를 입으세요? 
배낭여행, 휴양지, 캠핑.. 어디서든  '고고팬츠'",2017.06.12-2017.06.26,None
340,여행·레저,새로운 캠핑가구의 탄생! 집 안 팎에서 즐기는 감성 캠핑 의자+테이블,커파 하우스,4535%,"22,676,800원","500,000원",115,116,"매년 특별한 캠핑의 추억을 담아,  언제나 일상에서 함께 하세요.",2020.10.22-2020.10.29,None
341,여행·레저,한국 최초 라오스 가이드북의 좌충우돌 해외진출,마그나출판사,0%,"60,000원","30,000,000원",3,0,한국에서 만든 라오스가이드북이 영어나 일본어로 세상에 선보입니다. 외국책만 들어오는 현재의 출판시장에서 우리가 만든 책이 세계시장에서 당당히 자웅을 가립니다.,2015.11.11-2016.01.18,펀딩성공
342,여행·레저,[ ZERO 3 ]무게측정핸들+확장지퍼 적용! 더 완벽해진 스마트 캐리어,7G,4817%,"48,174,600원","1,000,000원",513,629,"확장지퍼 + 더블지퍼, 판재 내구성 강화, 무게측정 핸들, 스마트 USB포트, 매립형 TSA락, TPE 더블휠 적용! 새로운 컬러와 사이즈의 스마트 캐리어 ZERO 3 !",2019.09.17-2019.09.29,None
343,여행·레저,"캠핑 입문자 강추! 나무 없어도 OK, 실내외 모두 설치되는 스탠딩 해먹",포레스타,316%,"47,521,200원","15,000,000원",180,367,우리 집에 캠핑하러 올래? 밖으로 나가지 않아도 <루엣비든 해먹스탠드>는 집을 감성있는 캠핑장으로 바꿔주고 분해 조립해 야외 어디든 가져갈 수 있다구!,2020.04.14-2020.05.05,None
344,여행·레저,"솔로들의 특별한 연말파티! 캠핑, 온천에 요리하며 인연까지<맛있는 미팅>",여행지에서 자급자족 요리하는 청춘만남 '맛있는 미팅',87%,"439,000원","500,000원",9,20,올 연말에도 홀로 있기 싫은 사람들! 럭셔리한 카라반에서 겨울에 즐기는 따끈 온천워터파크와 직접 만든 요리를 나누는 '맛있는 미팅'이 시작됩니다.,2019.11.28-2019.12.08,펀딩성공
345,여행·레저,[추석여행] 다낭 어디까지 가봤니?,빅트레블,15%,"2,490,000원","16,600,000원",13,16,"이번 추석, 베트남 다낭으로 여행해보세요!",2021.03.24-2021.04.26,펀딩성공
346,여행·레저,[오로라를 볼 수 있는 마지막 기회] 러시아 키롭스크 오로라 투어,(주)코라오투어,59%,"17,050,000원","28,800,000원",22,65,"자연이 만든 가장 경이롭고신비로운 빛의 예술, 오로라! 러시아 북극의 숨겨진 보석 무르만스크의 키롭스크 밤 하늘에 수놓아지는 숨막히는 오로라를 볼 수 있는 올 겨울 마지막 기회!",2020.01.28-2020.02.04,펀딩성공
347,여행·레저,"<1만원 대 의자+테이블 세트> 여행, 캠핑, 소풍 준비 가볍게 완료!",페이퍼팝,109%,"2,188,000원","2,000,000원",112,78,"부지런해야 하는 피크닉, 이제 쉽고 부담없이 시작하세요! 테이블과 의자를 한 묶음에 휴대할 수 있고 종이로 만들어져 가볍고 지속가능한 피크닉세트입니다.",2020.09.03-2020.09.17,None
348,여행·레저,[2박3일캐리어] 44만명의 고객데이터를 기반으로 탄생한 미니캐리어,주식회사 엠에이치앤코,11957%,"119,576,360원","1,000,000원","2,445",1707,"짧은 근교여행, 제주여행에 백팩은 좀 작고 기존 캐리어는 부담스러웠죠? 그 중간 사이즈로 만들어 수납력은 짱짱하면서도 쏙 들고 타기 좋은 미니캐리어와 함께 떠나보세요~",2021.02.15-2021.03.02,None
349,여행·레저,[[1019%앵콜]] 12시간 보냉효과! 맥덕을 위한 홉몰트이스트 라거백,홉몰트이스트,249%,"1,246,000원","500,000원",26,50,"맥주를 더욱 쿨! 하게 즐길 수 있도록, 
맥덕들의 라이프 스타일을 브루잉합니다.",2019.07.31-2019.08.18,None
350,여행·레저,[이게 선반이라고?] 쉘프백,캠핑나무,139%,"1,393,600원","1,000,000원",15,47,감성적인 디자인에 실용성을 더한 쉘프백(shelf bag)입니다. 사다리선반을 가방모양으로 수납하여 이동시에도 감성적인 디자인으로 생각하여 만들었습니다.,2021.02.20-2021.03.05,None
351,여행·레저,내 품에 여행 <클러치 캐리어>,SC컴퍼니,7%,"152,000원","2,000,000원",4,11,클러치 캐리어는 트렌디한 디자인으로 제작되었으며 일상에서도 쓰여지는 실용성 좋고 튼튼한 나만의 여행 가방입니다.,2018.03.13-2018.03.26,펀딩성공
352,여행·레저,[네 친구의 이박삼일 캠프별밤] 춘천제철여행 닭갈비들들! 자전거슁슁!,춘식이,234%,"2,340,000원","1,000,000원",3,15,"재미야의 <춘천하루>는 아름다운 춘천의 자연속에서 제철 봄나물에 닭갈비를 들들 굽고, 춘천의 들과 밭을 거닐며 자신의 삶을 돌아보고 숨을 고르는 스테이 상품입니다.",2021.04.09-2021.04.20,None
353,여행·레저,여름 여행을 위한 <제주 고사리 모자> 햇볕을 차단하고 휴대가 간편해요!,빛 (VITT),189%,"1,895,500원","1,000,000원",71,51,"여름여행 필수템! 
건조가 빠르고 구김이 적은 소재(리넨+면)로 제작/ 세탁기 사용 가능/ 접어서 휴대가 편리/ 끈으로 묶어서 착용/ 바람 부는 날이나 자전거 탈 때에도 좋아요^^
    Jeju with Wadiz 파트너와 함께합니다.",2018.06.08-2018.06.24,None
354,여행·레저,카트의 본질을 고민하다. 현대자동차 설계&로우로우 제조ㅣ트립카트 패키지,주식회사 이노션,3174%,"86,346,000원","2,720,000원",818,1202,"편리한 자석 탈착 테이블에 360도 회전휠, 10초 완성 폴딩까지! 나만의 작은 여행 맞춤 패키지",2021.04.12-2021.04.26,None
355,여행·레저,"[내셔널지오그래픽] 뉴트로 감성 장착한 텐트, 더 오리지널 캐빈 하우스",(주)더네이쳐홀딩스,8264%,"247,934,200원","3,000,000원",400,761,텐트도 이젠 뉴트로 시대! 60-70년대 빈티지 스타일에 현대적 디자인을 더하여 새롭게 탄생한 '더 오리지널 캐빈 하우스'를 지금 만나보세요!,2020.03.30-2020.04.13,None
356,여행·레저,"가성비, 가심비 둘 다 잡은 유틸리티 팬츠 끝판왕 l 베케이션",스테디(STEADI),201%,"16,123,277원","8,000,000원",482,363,"[합리적인 가격, 수많은 디테일, 놀라운 가벼움과 착용감, 그리고 전천후한 기능까지!] 베케이션 팬츠로 땅 위, 산속, 바닷속 어디서든 걱정 없이 즐긴 땐 확실하게 즐겨보세요.",2020.04.14-2020.05.11,None
357,여행·레저,[오두막 면텐트] 48년 캠핑장인 자연과 함께 숨쉬는100% 레트로감성!,코오롱인더스트리(주)Fnc 코오롱스포츠,8188%,"409,420,000원","5,000,000원",570,795,"천연 그대로의 100% 면으로 사계절 자연과 함께 숨쉬는 텐트! 레트로 감성을 품은 ""오두막""에서 캠핑 본능을 깨우세요. 48년 캠핑전문 코오롱스포츠 프리미엄 면텐트 ""오두막""",2020.06.24-2020.07.06,None
358,여행·레저,우리가 기다린 가장 완벽한 불멍과 요리! 티루드 캠프스테이션!,우드앤번,4165%,"208,278,000원","5,000,000원","1,050",759,"불멍 장인 우드앤번의 티루드 시리즈 두번째 프로젝트, 티루드 캠프스테이션! 2차 연소 기능과 간편한 수납성에 더해 이제는 테이블 위에서 불멍과 요리까지 즐기실 수 있습니다.",2020.07.20-2020.07.27,None
359,여행·레저,"비행기 재료로 만든 초강력 서서의자 ""HUE-STICK"" ",비파트너,1%,"531,000원","40,000,000원",12,45,"휴스틱은 일상 속 마주하는 모든 기다림의 시간동안 ""나만의 작은 휴식처""를 제공합니다.",2019.11.27-2019.12.22,펀딩성공
360,여행·레저,캠핑돗자리의 무한 변신!그 첫번째 이야기의 주인공이 되어주세요.,(주)한국바이오산업사업협동조합,489%,"2,447,430원","500,000원",108,102,"무심히 선택했던 돗자리, 매트...
돗자리 가능만 했던 매트도 지금이 바로 변화할 때입니다.
그 변화에 ""한국바이오산업사업협동조합""이 함께 합니다.",2020.07.01-2020.07.13,None
361,여행·레저,지금까지 이런피크닉매트는 없었다. 모기가 싫어하는 피크닉매트&블랭킷,릴리프엔코_ 릴리프버그가드 ,125%,"3,758,900원","3,000,000원",89,100,"소풍하기 좋은 계절 _모기,진드기가 싫어하는 _ 특허 받은 원단으로 만든 양면 방수 스마트 피크닉 매트, 스카프로 사용할수 있는 블랭킷 입니다.",2019.05.24-2019.06.17,None
362,여행·레저,"5,500원으로 해외여행 100배 즐기기",(주)디엠일렉,105%,"5,259,000원","5,000,000원",158,90,"Joy.Earth는
데이터 통신이 필요없는 
세계 250개국을 지원하는
디지털 등고선 지도 어플입니다.",2017.06.20-2017.07.18,None
363,여행·레저,세상 하나뿐인 나만의 커스텀 디자인 캐리어 (feat. 반려동물),WAIT7,105%,"3,177,000원","3,000,000원",41,47,"세상에 하나뿐인 나만의 커스텀 캐리어를 만들어 보세요 
(feat.반려동물)
    귀여운게최고야 기획전 파트너와 함께합니다.",2018.10.31-2018.11.18,None
364,여행·레저,"제5회 무주산골영화제 : 별 헤는 숲속, 영화보는 밤으로의 초대",무주산골문화재단,122%,"3,685,555원","3,000,000원",160,62,"아름다운 자연 속에서 펼쳐지는 영화와 관객을 위한 작은 영화축제, 무주산골영화제가 설렘, 울림, 어울림의 다섯 번째 영화 소풍 길에 영화를 사랑하는 여러분을 초대합니다 !",2017.04.06-2017.05.11,None
365,여행·레저,[지금이니까 만날수 있는 가격] 추석에 보홀로 떠나자! 항공권 펀딩,(주)인터파크,28%,"11,696,000원","41,280,000원",27,52,"""100명만 모이면 뜬다"" 포스트 코로나 시대를 여행하는 새로운 여행법-내가 직접 유치하는 항공기 펀딩, 역대급 얼리버드&추석 황금연휴 출발",2021.03.24-2021.04.05,펀딩성공
366,여행·레저,[앵콜][인생버킷리스트]옐로나이프 오로라 얼리버드,(주)하나투어리스트,551%,"55,100,000원","10,000,000원",25,106,"다들, 인생에 한 번쯤은 오로라 여행을 꿈꿔보지 않았나요?
얼리버드 예약으로 저렴하게, 혜택은 더 크게 떠나는 오로라 여행!
가슴 속에 간직한 버킷리스트, 더이상 미루지 마세요!",2019.09.15-2019.09.22,None
367,여행·레저,캠핑족과 여행자를 위한 휴대용보안안전장치 캠핑가드 '캠지',씨피디그룹,252%,"5,055,000원","2,000,000원",66,94,캠핑과 여행 중 소중한 물건을 도난 당한 적 있으신가요?  휴대용 보안장치 캠지가 여러분의 캠핑과 여행을 안전하게 지켜드립니다.,2017.10.19-2017.11.20,None
368,여행·레저,[앵콜! 에이치맵 HMAP 2차프로젝트] 2020년 세계여행 도시 캘린더,주식회사 모자이크,22%,"441,000원","2,000,000원",34,18,"2020년 새해! 
버킷리스트 단연 1위! 세계여행!!
여행하고 싶은 도시를 미리 가보는 캘린더 등장~
재밌는 그림으로 쉽게!  
휴대폰(QR)으로 자세하게! 떠나자 GO GO~~",2019.11.25-2019.12.15,펀딩성공
369,여행·레저,[ ZERO 2 출시 ] 무게측정 핸들 장착! 더 완벽해진 스마트캐리어,ZERO LUGGAGE (7G),14037%,"140,372,500원","1,000,000원","1,469",1372,"PET바디 강화, 무게측정 스케일핸들, 스마트 USB포트, 도난방지 더블지퍼, 매립형 TSA락, 360º TPE 더블휠 적용! 오직 여행과 품질에 집중한 스마트 캐리어 ZERO 2",2019.01.29-2019.02.11,None
370,여행·레저,아~ 시원해! 아이들을 위한 캔디쿨,아호카,101%,"1,012,000원","1,000,000원",30,15,"아이들의 신나는 웃음소리, 뛰어노는 소리, 행복한 웃음 소리.

아 시원해~  캔디쿨!!! 모두가 즐거워지는 시간이 됩니다",2018.07.20-2018.08.06,None
371,여행·레저,"[앵콜] 도난 걱정 끝! 안심 여행 시작, 퍼펙트 가드 제트블랙 에디션",컨스파라,4001%,"40,012,000원","1,000,000원",699,474,"손꼽아 기다려온 나의 해외여행,
도난과 소매치기에 두려워하지 말고 퍼펙트 가드와 안전한 여행을 떠나세요!",2019.07.23-2019.08.04,None
372,여행·레저,아름다운 불을 담습니다. Nemo Fire Bowl 화로대 장작거치대,913스튜디오,121%,"6,053,000원","5,000,000원",29,65,"여러분들과 함께하는 새로운 캠핑라이프,
913스터프의 첫번째 프로젝트, Nemo Fire Bowl 화로대와 장작거치대
캠핑하는 디자이너의 경험과 감성을 담아 드립니다.",2021.02.15-2021.03.02,None
373,여행·레저,"캠핑을 더 소중히 기억되게 만들어 주는, 뉴트로감성의 캠핑조명 ",토모스(TOMOS),126%,"1,264,000원","1,000,000원",42,155,"비슷한 디자인, 어두워 불편하고, 밝아서 타캠퍼에게 피해 줄까 고민하는 캠퍼님께 세상 하나뿐인 나만의 뉴트로(New-tro) 감성 캠핑용 펜던트 조명, CAMPAR로 다가갑니다.",2020.02.01-2020.02.28,None
374,여행·레저,뜨겁게 활동적인 당신을 위해 이 반바지 하나면 끝! [레츠 숏츠&힙팩],엠니,608%,"6,087,000원","1,000,000원",79,76,"액티비티한 당신을 위해 태어난 최적의 바지!
모든 레저 활동! 어떠한 스포츠도! 심지어 데이트까지!!
일상에서도 입을 수 있도록 예쁘기까지 한 [ 레츠 숏츠 & 트래블 힙 팩 ]",2020.06.12-2020.06.28,None
375,여행·레저,들어오세요. 단양의 자연이 기다립니다. [단양카약] ,단양카약,74%,"370,000원","500,000원",11,23,"이제 국내에서도, 멋진 리버 카약을 즐겨보세요. 
단양카약이 여러분께 여유와 자연을 선물합니다.",2019.06.07-2019.06.23,펀딩성공
376,여행·레저,나도이제 도시어부! 용왕님도 소장각! 길이와 무게를 한번에 [피싱그립],(주)아토즈소프트,604%,"18,130,000원","3,000,000원",207,184,"귀찮다고 안챙기면 인싸는 언제해?
줄자+저울+피싱그립 = 3in1 하라스 피싱그립으로 한번에 해결!
    서울산업진흥원 파트너와 함께합니다.",2019.11.11-2019.11.30,None
377,여행·레저,[귀염끝판왕] 미니어처 캠핑용품 액세서리로 집에서도 캠핑무드,닭똥집디자인,221%,"2,213,500원","1,000,000원",78,52,[귀염끝판왕] 미니어처 캠핑용품 액세서리로 집에서도 캠핑무드,2020.09.22-2020.10.13,None
378,여행·레저,[전남] 지금 이대로가 좋아요 1탄 - 여수의 작은 섬 [추도 편],섬여행학교+여행(麗行)하다,105%,"2,119,000원","2,000,000원",92,31,"여수 남쪽 끄트머리 작디작은 섬, 돌담마을 추도. 아름다운 풍경을 벗삼는 할머니 한 분과 강아지 세마리만이 살고 있는 찬란한 섬.
존재만으로도 아름다운 생명들과 추도의 모습을 잃지 않고 그대로 보존될 수 있도록 함께 지켜주세요.
    지역사랑크라우드펀딩대회 파트너와 함께합니다.",2016.06.01-2016.06.30,None
379,여행·레저,[앵콜]2억 신화! 평점4.9! 티루드 캠프스테이션,우드앤번,4818%,"144,547,000원","3,000,000원",718,589,"리뷰 평점 4.9! 캠핑용 화로 최대 펀딩액 2억! 티루드 캠프스테이션이 앵콜 펀딩으로 돌아왔습니다! 수납성,내구성,기능성의 완벽한 조화를 경험하세요.",2020.08.31-2020.09.14,None
380,여행·레저,스마트폰을 스쿠버 장비로 만드는 혁신적인 악세사리 다이브로이드 미니 ,다이브로이드(DIVEROID),1994%,"59,846,000원","3,000,000원",265,213,"스마트폰을 스쿠버 다이빙 장비로 대체할 수 있는, 작지만 모든 기능이 다 되는 '다이브로이드 미니'",2018.01.30-2018.02.18,None
381,여행·레저,두께 2cm로 수납 마법같은 캠핑인 컴바인 화로! 불멍의 품격이 달라진다,주식회사 이안이엔지,102%,"6,140,000원","6,000,000원",93,127,"손쉬운 결합식 화로! 사계절 캠핑의 필수템! 책꽂이에 꽂히는 역대급 얇은 (2cm) 수납화로!! 360도 오픈형 공기흐름으로
놀라운화력! 뛰어난 내구성!!불멍의 신기원 열리다",2021.02.10-2021.02.26,None
382,여행·레저,여행용 스마트폰 가죽 파우치+무전력 스피커!!!,여행용 스마트폰 가죽 파우치 겸 무전력 스피커,30%,"150,000원","500,000원",4,6,배낭여행 백패킹 자전거 트레킹 등 여행할 때 흡착식 무선 충전기를 스마트폰에 흡착하여 가죽 파우치+무전력 스피커에 넣어 휴대가 편리하고 음질이 향상된 음악을 들을 수 있습니다.,2019.11.27-2019.12.15,펀딩성공
383,여행·레저,[캠핑의 꽃!]아노다이징 코팅이 만들어낸 웰메이드 화로 [봉화로],(주)동원하이텍,517%,"5,177,000원","1,000,000원",24,111,"CAMPINGRO Special Series 봉화로!
캠핑의 새로운 감성을 만들어 갑니다.",2020.09.30-2020.10.14,None
384,여행·레저,캠핑 꿀템) 텐트 안을 감성으로 정리해줘! 노르딕 인디언행거!,이근협,172%,"1,722,000원","1,000,000원",42,64,"겨울도 못말리는 찐 캠핑족을 위한 첫 번째 감성캠핑 프로젝트, 노르딕 인디언 행거입니다.  야외에서도 옷과 캠핑 용품들을 더욱 무드있고 감성있게 정리가 가능해집니다",2021.01.11-2021.02.01,None
385,여행·레저,대를 이어 사용 가능할만큼 터프한 강철 루핀 화로대,주식회사 웰큐,17802%,"89,014,000원","500,000원",493,620,"우리가 정말 원하는 캠핑은 ‘일상속의 휴식’ 아닐까요?
‘기술과 감성’이 모두 녹아있는 예술작품 ‘루핀’과 함께 휘게[Hygge]하세요",2021.02.12-2021.02.22,None
386,여행·레저,[앵콜] 비즈트립백팩 - #컨스파라 #출장 #여행,컨스파라,2146%,"21,465,000원","1,000,000원",157,222,"여행이나 출장 갈 때 필요한 백팩 "" 비즈트립이 함께합니다! """,2018.02.21-2018.03.25,None
