,categories,title,company_names,percentages,funding_amounts,target_amounts,n_supporters,likes,descriptions,durations,days_left
287,공연·컬쳐,이젠 프사 말고 프로필영상ㅣ뮤비감독의 고퀄영상을 5만원대에 [인생영상],인생영상,1865%,"9,327,000원","500,000원",112,127,MV/광고영상 감독 & 제일기획 출신이 찍어주는 [인생영상] ㅡ 감각적인 프로필 영상으로 카톡 프로필과 SNS에서 나를 표현하세요! 이제는 프로필 영상의 시대,2019.12.31-2020.01.19,None
288,공연·컬쳐,정채연 주연 웹드라마 <아이엠> 후반작업 및 상영회를 위한 펀딩,브릿지ENT,58%,"2,929,000원","5,000,000원",26,15,"다이아 정채연 주연의 웹드라마 <아이엠>
드라마 후반작업 및 상영회를 위한 여러분들의 후원을 기다립니다^^",2017.06.30-2017.07.10,펀딩성공
289,공연·컬쳐,"38만 대학생의 가을운동회, 대학세력전! ",대정대학교,51%,"1,550,000원","3,000,000원",142,0,"대학간 서열 매기기, 취업난, 스펙 쌓기 대전쟁 등...
본래의 대학 모습은 온데간데 없는 요즘의 상아탑들...
꿈 가득한 대학생이 주인공인 드라마는 더이상 찾아볼 수 없고, 현실에 찌들어 취업과 스펙에 목매고 있는 이 시대의 대학생들에게 ""신""나는 선물을 하고 싶다!
꼭 신나게 해주고 싶다! 꼭 다같이 신났으면 좋겠다!",2013.10.31-2013.11.09,펀딩성공
290,공연·컬쳐,"반려동물의 마음을 담은 싱글앨범, '침묵하는 너에게'",Official Redam,39%,"796,000원","2,000,000원",36,16,"이번 프로젝트는 반려동물의 마음을 음악으로 담아 제작된  인디뮤지션 신다희의 싱글 '침묵하는 너에게' 발매 기념
견주와 강아지가 함께하는 '반려견 음감회'를 개최하고자 합니다",2020.06.02-2020.07.10,펀딩성공
291,공연·컬쳐,"장애 예술가들의 콜라보 프로젝트, 봄 울림 Art & Talk 콘서트",코리아 아트빌리티 체임버,145%,"2,905,000원","2,000,000원",257,0,"다름을 예술로 승화시키는 사람들, 장애 예술가들의 그림과 음악을 만나보고, 동시에 우리 모두의 이야기를 나눌 수 있는 진정한 소통의 자리. 5월 29일 <봄, 울림> 콘서트의 또다른 주인공이 되어주세요!",2015.04.27-2015.05.28,None
292,공연·컬쳐,"[소리를 그립니다] 전 백두산 드러머, 최소리가 소리로 만드는 그림",에코캐피탈,173%,"2,600,000원","1,500,000원",3,13,"[소리의 경계를 허물다] 한국 록밴드의 전설, ""백두산""의 드러머에서 작가가 된 최소리 
어느날 소리가 사라지니, 소리가 보이기 시작했다",2020.11.12-2020.11.30,None
293,공연·컬쳐,장애를 이겨낸 10명의 작가가 참여한 아시아 호텔아트페어 서울2014  ,아시아 호텔아트페어 서울 2014,100%,"4,000,000원","4,000,000원",49,5,"2014년 8월 22일~24일까지 소공동 롯데호텔에서 진행되는 아시아 호텔아트페어 서울 2014. 에이블아트 소속 10명의 작가들이 이 행사에 참여합니다. ""예술에서 장애는 장애가 아니다"" 프리다칼로의 말처럼 이 젊은 작가들의 용기와 도전을 응원해 주시고, 호텔 속 전시회라는 이색 체험도 함께 경험해보세요!",2014.07.25-2014.08.31,None
294,공연·컬쳐,"현대 미술계 거장, 86세 아트 파워 로즈 와일리 대표작< 헐러걸> 한정",주식회사 유엔씨갤러리,817%,"81,700,000원","10,000,000원",53,43,"영국을 너머 전세계를 사로잡은 로즈 와일리의 대표작,  판화 리미티드 에디션 100점을 와디즈 단독으로 판매합니다. 핸드메이드 프린트 기법과 콜라주디테일이 더해진 스페셜에디션",2021.04.12-2021.04.26,None
295,공연·컬쳐,"[3255%앵콜]뻔한 웨딩 촬영은 가라 ""땡큐웨딩""의 매력만점 컨셉 촬영",땡큐웨딩,1057%,"10,570,000원","1,000,000원",18,93,"펀딩률 3,255% 달성! 많은 서포터님의 앵콜 요청으로 다시 돌아왔습니다. 준비부터 마무리까지 ‘땡큐’의 연속! 
안 찍으면 손해인 개꿀 웨딩 촬영 프로젝트",2020.09.09-2020.09.28,None
296,공연·컬쳐,"한국을 대표하는 아카펠라그룹 메이트리의 한정판 LP 앨범 ""그대내게다시""",아트펌컴퍼니,778%,"7,784,000원","1,000,000원",171,74,"한국 최고의, 아시아 최정상의 아카펠라그룹 메이트리의 생애 첫 LP!! 김형석 작곡가의 주옥같은 명곡들이 메이트리만의 고급진 감성으로 되살아나는 소장가치 100%의 한정판 프로젝트",2020.03.17-2020.04.06,None
297,공연·컬쳐,[앵콜]빛을 받으면 참 아름다운 소반. 라미나 뉴트로 소반 진줏빛 에디션,(주) 아트앤팩토리,431%,"4,318,000원","1,000,000원",47,73,"실용적이며 현대적인 소반을 소개합니다.
현대 기술을 기반으로 전통공예품 살리기 프로젝트,
업그레이드된 뉴트로 진줏빛 소반 <라미나 소반 진줏빛 에디션 2.0>",2021.02.16-2021.03.08,None
298,공연·컬쳐,창작 뮤지컬 <러브 트릴로지:청춘> 대학로 입성기,심찬양,135%,"2,030,000원","1,500,000원",101,3,"시골 청년들이 만든 청춘 사랑 노래,  대학생 순수창작뮤지컬 <러브 트릴로지:청춘> 이 시즌4를 거쳐 드디어 서울에서 공연됩니다. 극본, 음악 좀 쩌는 창작뮤지컬 <러브 트릴로지: 청춘>, 놓치지 마세요!",2016.02.23-2016.03.06,None
299,공연·컬쳐,어디서든 연주하세요ㅣ나만을 위한 작은 기타 Klang ver.N,조동진 기타제작소,6287%,"125,751,000원","2,000,000원",575,702,"언제 어디서나 쉽게 휴대가능한 "" 나만을 위한 기타 klang """,2020.09.30-2020.10.19,None
300,공연·컬쳐,사랑스러운 곰돌이 우쿨렐레와 함께하는 나만의 힐링타임 [베어렐레],베어렐레,1745%,"17,451,000원","1,000,000원",219,194,"버킷리스트 중 하나인 '악기 배우기'
어렵지 않은 우쿨렐레로 시작해보세요.
수준높은 사운드와 퀄리티는 기본, 사랑스러운 디자인까지! [베어렐레]가 여러분의 꿈과 함께 하겠습니다.",2020.06.02-2020.06.28,None
301,공연·컬쳐,"[감성스냅사진] 나도 몰랐던 반려동물의 시선, 찰나의 순간을 담아드려요.",이태윤,418%,"4,180,000원","1,000,000원",31,36,"나의 작은 친구 반려동물의 제일 자연스럽고 기억에 오래 남을, 먼 훗날 웃으며 볼 수 있는 추억 사진을 담아드립니다. 찰나의 순간을요 !",2021.04.13-2021.05.03,None
302,공연·컬쳐,부산감천문화마을을 배경으로 지역관광활성 웹툰1탄(감천) 제작 프로젝트  ,김영길,0%,"30,000원","7,000,000원",3,4,"부산 감천문화마을을 배경으로 하는 실종 살인 미스테리 웹툰(감천)
지역의 명소를 배경으로 지역 관광 활성화 함께하고자 제작하는 웹툰 1탄 입니다.",2017.06.14-2017.07.26,5일 남음
303,공연·컬쳐,엄선된 D.VIP 1 & 2기 블록체인 프로젝트를 한번에 만나는 컨퍼런스,디스트리트,177%,"1,770,000원","1,000,000원",128,64,매일경제와 함께하는 블록체인 사교모임/네트워킹 D.VIP 시즌1기 프로젝트들의 진행 성과와 D.VIP 시즌2기 참여 프로젝트들을 한번에 만나보실 수 있는 D.VIP 컨퍼런스입니다.,2019.03.27-2019.04.14,None
304,공연·컬쳐,당신만을 위한 음악을 작곡해 드립니다. 나의 분위기를 담은 앰비언트 뮤직,Warm Around,4%,"295,000원","6,500,000원",5,19,공간마다 특유의 분위기와 감성이 있는 것처럼 우리도 우리만의 분위기가 있습니다. 당신의 분위기를 담아 세상에 단 한 곡뿐인 노래를 작곡해 드립니다. 듣는 것만으로 힘이 될 거예요.,2020.05.07-2020.06.01,펀딩성공
305,공연·컬쳐,[전시] 아티스트 200명의 개인전을 관람할 수 있는 기회!,BINCAN,0%,0원,"3,000,000원",0,8,"아티스트 200명에게 개인전의 기회를, 관객 200,000명에게 다양한 전시 관람의 기회를 주는 프로젝트입니다",2018.01.05-2018.02.28,펀딩성공
306,공연·컬쳐,"사진 원정대 HIM, 당신이 가고 싶은 그 장소에서 추억을 담아옵니다",사진원정대 H.I.M,0%,0원,"250,000원",5,0,"오랫동안 만나지 못한 친구.. 어렸을 적 살던 동네.. 가족,연인,친구들과의 추억이 깃든 곳. 꼭 가보고 싶지만 바쁜 일상생활에 치여 가보지 못한 여러분을 위해, 저희가 대신 그 곳에 가서 추억을 담아오겠습니다. 사진 원정대, HIM 입니다.",2014.06.05-2014.07.06,펀딩성공
307,공연·컬쳐,"보컬리스트 ""니니(Ni Ni)""의 새로운 앨범을 만들어 주세요",라인엠컴퍼니,104%,"5,221,000원","5,000,000원",33,21,보컬리스트 니니(NiNi)와 음원 유통사 라인엠컴퍼니의 앨범 만들기 프로젝트!,2017.09.29-2017.11.03,None
308,공연·컬쳐,"인싸취미템 1위ㅣ더욱 풍부한 음색으로 돌아온 힐링악기, 네코즈 칼림바",주식회사 위키위키,2328%,"116,402,000원","5,000,000원","1,712",879,좋은 소리를 만들기 위해 집착에 가까운 노력을 기울였습니다. 11년간 악기만 만들어온 제작자의 노하우를 마침내 여러분 손에 전해드립니다.,2020.07.25-2020.08.17,None
309,공연·컬쳐,"숨은 보석, '아티스트' 세상 밖으로 나오다",어나브린 스튜디오,102%,"3,086,701원","3,000,000원",86,17,"아직 알려지지 않은 숨은 보석, 언더그라운드에만 있기는 아까운 ""아티스트 발굴 프로젝트""!
그들의 다채로운 모습들을 담은 영상을 즐기시고, 아티스트 굿즈를 만나봐요!",2020.05.29-2020.06.16,None
310,공연·컬쳐,국민이 직접 만드는 100년 전 그날의 함성! ,고정균 _ (사)한국전통문화예술원 이사장,0%,"217,500원","30,000,000원",17,7,"일본은 감추고 우리는 찾으려는 역사!
역사적 사실을 잊지않기 위해, 진정한 독립을 위해,  
우리 국민이 힘을 모으고 화합하기 위해, 
정부 지원 없이 국민이 직접 만드는 공연.",2019.09.04-2019.09.21,펀딩성공
311,공연·컬쳐,"[앵콜] 아이들이 직접 만들어가는 미술 전시회, 에이드런과 함께해주세요.",김지민,154%,"2,313,100원","1,500,000원",183,25,천사원아이들과 전문작가들이 함께 미술 수업을 하며 만든 콜라보 전시 <兒티스트 전>. 이 전시회의 후원은 아이들에게 미술시간과 행복한 추억을 선물해주는 특별한 기부가 될 것입니다.,2016.06.27-2016.07.11,None
312,공연·컬쳐,피규어 좋아하세요? 세상의 모든 피규어 덕후를 위한 놀이터 <더쿠스카페>,더쿠스 (THE QOOS) ,57%,"574,000원","1,000,000원",17,25,덕후들의 공간이 만들어 집니다.희소성과 가치를 지닌 다양한 피규어와 콜렉터를 카페 [더쿠스]에서 만나실 수 있습니다.더쿠스오픈을 위해 힘을 모아주세요!!,2019.04.04-2019.04.28,펀딩성공
313,공연·컬쳐,현대도예가 김쥬쥬의 아트굿즈 <풍만한 조각상 오일램프>,김쥬쥬스튜디오,151%,"1,516,000원","1,000,000원",16,28,"정형화 되지 않은, 다양한 아름다움에 대해 고민해야 할때
'풍만한 조각상 오일램프 시리즈'는 나만의 공간에 위안을 줄 수 있는 오브제가 될 것 입니다.",2020.01.02-2020.01.19,None
314,공연·컬쳐,바이닐(LP)정기 구독 서비스 <월간 바이닐>  프로모션 펀딩,(주)아트버스터,420%,"12,620,000원","3,000,000원",211,63,"바이닐(LP) 정기 구독 서비스, <월간 바이닐> 은 매월 구독 회원분들에게 바이닐(LP)을 제공하는 서비스입니다. 본 서비스 론칭을 위한 프로모션에 많은 참여 부탁드립니다.",2021.04.14-2021.04.30,None
315,공연·컬쳐,[첫번재 소통] 마음으로 읽는 3D캘리그라피,36.5Creator,19%,"195,000원","1,000,000원",34,1,"[소통 프로젝트 전시]
-3D프린터로 탄생한 4mm 3D캘리그라피-
시각장애인들도 함께 즐길 수 있는 캘리그라피 재능기부를 통해 시각장애인과 공감하고 함께 같은 작품을 즐기며 또 공감합니다.

SNS지지만으로도 큰 힘이 됩니다. 저희 전시회 이야기 많이많이 퍼뜨려주세요 ~^^",2015.07.26-2015.09.10,2일 남음
316,공연·컬쳐,"퀸 트리뷰트밴드 ""영부인밴드"" 2019 첫 콘서트",위클래식 / weclassic,185%,"5,550,000원","3,000,000원",131,34,"영부인밴드 - 국내 유일의 22년차 퀸 트리뷰트 밴드의 2019년 첫 콘서트를 개최합니다. 퀸을 사랑하는 모든 사람들과 함께 즐기고 싶습니다.
    당신을 위한 특별한 하루 파트너와 함께합니다.",2018.12.11-2019.01.06,None
317,공연·컬쳐,[자라섬음악경연대회] 자라섬이 미래의 음악가들을 초대합니다.,사단법인 가평음악문화발전협의회,37%,"3,726,000원","10,000,000원",76,10,2017 자라섬 음악경연 JIFm(Jarasum will Invite the Future Musicians)은 경기도 가평 문화예술회관에서 펼쳐지는 음악경연대회입니다.,2017.07.11-2017.08.22,펀딩성공
318,공연·컬쳐,한국적인 아름다움. 이병로 도예가의 백자 '달항아리',위시트윈,515%,"51,580,000원","10,000,000원",25,44,완전하지 않게 흘러내리는 너그러운 곡선과 그 흐름. 전통 제작 방식을 고수하는 이병로 도예가의 백자 '달항아리'를 소개합니다.,2020.08.31-2020.09.21,None
319,공연·컬쳐,"아이즈원 리런칭을 위한 작은 한 걸음, 평행우주 프로젝트",평행우주 프로젝트 운영위원회,303%,"3,030,794,901원","999,999,999원","15,523",8597,"2021년 4월 말 활동 종료를 앞두고 있는 글로벌 걸그룹 아이즈원의 리런칭을 위한 프로젝트입니다.

서포터 여러분의 소중한 참여로 아이즈원을 지켜주세요.",2021.04.21-2021.06.21,None
320,공연·컬쳐,그리운 추억을 담아 그려낸 [골목 풍경 전시회],푸른천안21실천협의회,104%,"2,081,000원","2,000,000원",30,6,"도시개발의 그림자 속에서 점차 사라지고 있는 골목길에 대한 가치를 다시 한 번 알리고 기억하고 싶은 골목, 지키고 싶은 원도심을 만들기 위해 전시회를 기획했습니다.
    풀뿌리희망재단 파트너와 함께합니다.",2016.05.10-2016.06.03,None
321,공연·컬쳐,단편영화 [무엇을 도와드릴까요?] 제작비 마련 프로젝트 ,영화인 실무교육생 김성윤,52%,"580,000원","1,100,000원",14,1,"당신과 나, 우리가 잊어가는 중요한 이야기,그리고 누군가는 해야할 이야기, 단편영화 <무엇을 도와드릴까요?> 제작 프로젝트입니다. 1년 전 세월호 사건에서 우리가 기억해야 할 것은 무엇일까요?",2015.05.08-2015.05.20,펀딩성공
322,공연·컬쳐,"단 일주일만 진행하는 이상한 펀딩 사교파티 ""자, 샹마이웨이로 놀자""",삐삐살롱 by k:gency,0%,0원,"1,910,000원",1,4,"친구를 사귀는 가장 완벽한 방법! 
취향과 취미가 비슷한 사람들이 파티를 통해 서로 교류하는 
삐삐살롱 사교파티 ""ZA""  EP.1  ""자, 샹 마이웨이로 놀자"" 입니다",2018.03.13-2018.03.21,펀딩성공
323,공연·컬쳐,"150평 꽃바다에 퐁당 빠져봐요_작지만 소중한 나의 행복, 플라워살롱전시",프롬일랑,262%,"2,629,000원","1,000,000원",125,89,"150평 꽃바다에 퐁당 잠겨보세요. 꽃을 사랑하는 아티스트 32인이 아름다운 정원 갤러리에 모였답니다. 이제, 꽃을 사랑하는 당신이 와서 활짝 웃어주기만 하면 됩니다!",2019.08.23-2019.09.16,None
324,공연·컬쳐,진짜 아프리카는 어떤 곳일까? 내가 만난 아프리카 사진+이야기 전시회 ,아프리카인사이트,128%,"3,861,000원","3,000,000원",93,4,청년 비영리 단체 아프리카인사이트가 대국민 아프리카 인식제고 프로젝트 <내가 만난 아프리카 展>을 진행하고자 합니다. 더 많은 사람들이 오해와 편견을 넘어 다양하고 풍부한 아프리카를 만날 수 있도록 함께 동참해주세요.,2014.07.12-2014.08.19,None
325,공연·컬쳐,나만의 노래만들기 '아이엠송',음이온(Ultimate Music Is OwN),0%,0원,"2,000,000원",0,2,"당신도 하나의 노래입니다.
쉽게 노래를 만들고 공유하는 음악플랫폼 '아이엠송(I am Song)'",2018.04.09-2018.04.30,펀딩성공
326,공연·컬쳐,"영화 [A girl, steal a glance] 소녀는 무엇을 보는걸까",최형규,1%,"11,000원","1,000,000원",6,0,"다른 아버지를 선택하는 것이 내 아버지를 위한 일...
내 아이지만 너의 아이여야만 했던 이야기
'네 아이입니다'
    서울국제초단편영화제 파트너와 함께합니다.",2014.08.22-2014.09.23,펀딩성공
327,공연·컬쳐,후기확인필수 | 비교할수없는감동! 구글이 선택한 권기수 <동구리렌티큘러>,갤러리나우,1817%,"36,340,000원","2,000,000원",28,37,구글과 세계적미술관들이 선택한 자랑스러운 한국 작가 권기수의 '동구리''가 특별한 렌티큘러 에디션으로 찾아왔습니다. 동구리의 매력이 한껏 발산되는 렌티큘러 단독 한정판을 꼭잡으세요,2020.05.29-2020.06.15,None
328,공연·컬쳐,"장애인 배우들이 들려주는, 책에는 없는 이야기 : 연극[헬로, 오즈]",장애인문화예술극회 휠,118%,"1,770,000원","1,500,000원",114,16,"이 프로젝트는 장애문화예술의 발전과 장애인과 비장애인이 함께하는 세상을 만들기 위한 프로젝트입니다. 극단'휠'의 12월 정기공연 [헬로, 오즈]에 여러분을 초대합니다!",2016.11.04-2016.12.04,None
329,공연·컬쳐,대학생 연합 전시팀 FOOT - 5분展,Team Foot,108%,"1,080,000원","1,000,000원",105,7,홍익대학교 예술학과 1학년 전시기획팀 풋의 첫번째 전시입니다. 아직 미숙한 풋내기들의 전시에 여러분들의 작은 도움이 필요합니다!,2014.01.14-2014.01.31,None
330,공연·컬쳐,북한산 아래 한옥에서 즐기는 문화예술 축제 - 페스티벌 목목 ,주식회사 옐로밤,209%,"2,098,000원","1,000,000원",19,31,"페스티벌 목목(林) - 북한산 아래 한옥에서 즐기는 조선클럽!- 콘서트와 미술전시, 전통문화체험  등 다채로운 문화예술 축제",2020.08.18-2020.08.31,None
331,공연·컬쳐,"기독교 최초 온라인 영화제, [모두를 위한 기독교영화제]",빅퍼즐 커뮤니티 ,101%,"10,120,000원","10,000,000원",164,49,"[100% 온라인영화제] 기독교영화제의 편견을 깨는 기독교스럽지 않은 영화라인업, 
괜찮지 않은 것을 '괜찮지 않다'고 말할 수 있는 씨네토크를 방구석에서 즐겨보세요!",2020.10.30-2020.11.09,None
332,공연·컬쳐,[앵콜] 전국 최초 복고 컨셉사진관 [산격동사진관 신사점] 펀딩 프로젝트,(주) 산격동사진관,3122%,"31,220,000원","1,000,000원",414,243,홍대점 오픈 프로젝트에서 서포터님들의 과분한 사랑에 힘을 얻어 그 후에 기획한 홍대점의 '응답하라' 컨셉과 새로운 신사점의  3가지 컨셉을 소개하려 합니다.,2019.10.05-2019.10.13,None
333,공연·컬쳐,한 편의 소설 같은 뉴에이지 피아노 콘서트 피아니스트 김재원,WECLASSIC / 위클래식,133%,"1,330,000원","1,000,000원",23,9,"[그 때 우리는] 뉴에이지로 감상하는 남녀의 서로 다른 사랑 이야기.
같은 공간, 다른 시선으로 서로를 바라보는 남녀의 모습을 한 편의 소설처럼 감미로운 뉴에이지 피아노 콘서트!",2019.02.22-2019.03.17,None
334,공연·컬쳐,[슈퍼 얼리버드] 서울숲재즈페스티벌에서 라운드 미드나잇 제주까지,페이지터너,335%,"3,350,000원","1,000,000원",49,47,"세 번의 계절 동안 나를 위로할, 음악회 그리고 책+여행+휴식 플랜",2019.04.29-2019.05.19,None
335,공연·컬쳐,최고의 브리티쉬 로맨틱 뮤지컬 <투모로우 모닝> ,(주)모먼트메이커,133%,"1,335,000원","1,000,000원",30,7,지난 11년간 전 세계인의 꾸준한 사랑을 받아온 상큼한 로맨틱 뮤지컬 <투모로우 모닝>. 좀 더 많은 관객을 만나기 위한 저희의 노력에 서포터분들의 많은 관심과 참여 부탁드립니다,2017.05.30-2017.06.11,None
336,공연·컬쳐,[호텔 델루나 전시회] 호텔 델루나에 체크인하러 오신 것을 환영합니다.,주식회사 위드에이치씨,17563%,"87,819,000원","500,000원","1,600",755,"최고의 서비스로 모십니다. 이번엔, 사람만! 괴팍한 장만월 사장과 구찬성 지배인, 그리고 특별한 영혼손님들이 다녀갔던 그 호텔. 호텔 델루나의 영업을 시작합니다!",2020.05.04-2020.05.18,None
337,공연·컬쳐,파일럿의 꿈을 담은 < I AM A PILOT>  시사회에 초대합니다.,마션브라더스,353%,"10,611,000원","3,000,000원",236,51,파일럿이 되는 과정을 1년간 촬영해 영화를 만들었습니다. 총 3년의 제작 끝에 세상에 나온 <I AM A PILOT>시사회를 12월 4일 20시. 롯데월드타워21관에 개최합니다.,2018.11.19-2018.11.26,None
338,공연·컬쳐,<아이히만 쇼> 특별 GV시사회 with 허핑턴포스트코리아 김도훈 편집장,(주)위드라이언,10%,"150,000원","1,500,000원",7,2,"당신의 가슴 깊이 자리 잡을 영화 <아이히만 쇼>!
되풀이 되어서는 안될 역사의 의미를 다시 되새기고자 합니다.
<아이히만 쇼> 특별 GV 시사회 개최",2017.02.21-2017.02.26,펀딩성공
339,공연·컬쳐,단편 영화 <사선> ,GMNN FILMS,113%,"3,390,000원","3,000,000원",69,36,"2018년 단편 영화 <사선> , 
욕망과 트라우마 그 사이를 파헤치는 심리 스릴러가 공개됩니다.",2018.03.21-2018.04.17,None
340,공연·컬쳐,60만 재일동포들을 위한 웹툰 [제4의 국적] 제작 프로젝트,담풍 ,102%,"7,170,000원","7,010,000원",156,0,"웹툰 <제4의 국적>은 지금도 국적을 가지고 있지 않은 10만명이 넘는 재일 동포들의 이야기입니다.
60만 재일동포들을 위한 웹툰 <제4의 국적> 제작에 함께해주세요!",2014.10.15-2014.11.15,None
341,공연·컬쳐,"리미티45 "" 내인생 첫 화보 촬영 "" 프로젝트",리미티45 스튜디오,39%,"1,191,000원","3,000,000원",17,34,"- 눈이 부시게 한컷, 빛나는 복고패션!   ""인생화보""  남기자!",2019.05.20-2019.06.02,펀딩성공
342,공연·컬쳐,<라비앙로즈> 프랑스 현직 프로듀서와 함께하는 장미빛 음악 인생!,스파크게이트 엔터테인먼트 유한회사,0%,0원,"500,000원",9,7,"최대 10주간의 제작 기간을 거쳐 나만의 앨범을 만들고
또 더 나아가 해외 시장으로 뻗어나갈 수 있습니다. 
앨범 제작의 막연한 꿈, 저희와 함께 실제로 만들 수 있습니다.",2019.09.23-2019.10.20,펀딩성공
343,공연·컬쳐,[고퍼우드] 휴대용 미니기타의 한계를 뛰어넘다! 아이트레킹 여행용 통기타,주식회사 고퍼우드,11721%,"117,211,004원","1,000,000원",739,576,"더 작고, 연주하기 편하고, 소리 좋은 통기타가 없을까? 통기타 전문 제조 브랜드 고퍼우드가 만들었습니다. 기존 여행용기타들의 단점을 극복한 고퍼우드 i-Trekking!!",2021.01.24-2021.03.02,None
344,공연·컬쳐,'너의이름은.' 공식굿즈 무스비 핸드메이드 팔찌,(주)모리플러스,196%,"2,946,000원","1,500,000원",77,42,'너의이름은.'공식 무스비 팔찌 후원금의 일부가 제2의 신카이마코토 감독을 꿈꾸는 작가들의 제작환경 개선을 위해 쓰여집니다.,2017.05.18-2017.06.18,None
345,공연·컬쳐,"잔소리꾼 엄마, 말성꾸러기 아이들을 위한 힐링뮤지컬 <집나가자 꿀꿀꿀>",아름다운세상,130%,"653,200원","500,000원",21,4,가족 뮤지컬 '집나가자 꿀꿀꿀' 제작을 통해 아이들에게 '가족'의 소중함과 사랑에 대해 애기하고 싶습니다. 펀딩으로  안정적인 사전 제작 환경을 계획합니다.,2019.02.05-2019.03.03,None
346,공연·컬쳐,김현지 브람스 소나타 전곡 독주회,김현지,11%,"570,000원","5,000,000원",17,2,"바이올리니스트 김현지가 브람스 소나타 전곡 독주회를 합니다. 

많이 후원해주시고 보러 와주세요.",2016.10.18-2016.11.13,펀딩성공
347,공연·컬쳐,DKG SOUND 에서 본인만의 특별한 곡을 만드세요!,DKG SOUND,18%,"550,000원","3,000,000원",10,22,"가수의 꿈을 품고 살아가는 여러분과 함께 즐거운 곡 작업, 
더 나아가 정성스런 하나의 앨범을 제작해 드리는 프로젝트입니다.",2017.12.18-2018.02.18,펀딩성공
348,공연·컬쳐,"히즈쇼 가족 뮤지컬 ""그의 나라를 찾아서""",바이블 루트,0%,"170,000원","50,000,000원",5,2,"다음세대를 위해 전해져야 하는 복음!
보여주고 들려줘야 합니다.^^
복음을 값없이 주신 예수님의 뜻에 따라 무료공연을 만듭니다.
주님 앞에 작은 성도들의 후원을 기다립니다.",2016.12.14-2016.12.27,펀딩성공
349,공연·컬쳐,영화 [루시드]. 프랑스 칸에 소개된 토토의 영화이야기,한기중,121%,"1,210,000원","1,000,000원",23,1,"한기중 감독입니다. 러닝타임 100분의 장편영화 '루시드'의 트레일러 영상으로 서울국제초단편영화제 본선이라는 값진 첫걸음을 내딛었습니다. 아직 갈길이 멉니다. 하지만, 루시드가 세상에 나올 수 있도록 함께 해주시는 100분의 팬, 가족을 크라우드펀딩으로 만나고 앞으로 함께 할 동역자를 찾고 싶습니다. 저와 함께해 주세요!
    서울국제초단편영화제 파트너와 함께합니다.",2014.08.20-2014.10.10,None
350,공연·컬쳐, 영화 [브링홈: 아버지의 땅] 목숨 건 17개월간의  프로젝트,(주) 버디필름 ,101%,"3,032,000원","3,000,000원",161,37,8월 말 개봉을 앞두고 있는 다큐멘터리 영화 [브링홈: 아버지의 땅] 극장 개봉을 위해  여러분의 응원과 후원이 필요합니다!,2016.06.10-2016.07.09,None
351,공연·컬쳐,지금까지 이런 영상은 없었다. 이것은 웨딩인가 예능인가! - 신부이로그,래빗홀 주식회사,0%,0원,"500,000원",6,23,"지금이순간의 새로운 프로젝트 '신부이로그' : 웨딩 영상에 '재미'를 더하다.
솔직 담백 '찐' 친구들의 '찐'한 내 결혼식 비하인드 스토리.
""담백한데 웃기고, 웃긴데 담백하다""",2020.08.24-2020.09.11,펀딩성공
352,공연·컬쳐,배우에 의한 배우를 위한 < 실전 프로필사진&영상 > ,퍼니사이즈,52%,"793,000원","1,500,000원",6,10,"배우는 존제자체가 브랜드입니다.
가치있는 브랜드로서의 시작!",2020.11.04-2020.11.16,펀딩성공
353,공연·컬쳐,12년차 광고 사진작가가 만든 '셀프 사진관',데이비스 셀피샵,1410%,"14,104,000원","1,000,000원",255,157,"인생샷이 없는 게 내 잘못이 아니었다고요?
#답은_데이비스셀피샵 #셀프사진관 #인생샷_프로젝트",2019.10.15-2019.10.29,None
354,공연·컬쳐,[팝아트]사랑하는 얼굴을 캔버스로 간직하세요! 크리스마스 전시도 합니다!,릭킴 Rickk,355%,"7,104,000원","2,000,000원",56,50,"당신의 소중하고 특별한 얼굴을 보내주세요. 그림으로 그리고, 작품으로 만들어 12월 24일 크리스마스 이브, 그 얼굴이 주인공이 되는 특별한 전시회와 콘서트를 엽니다.",2018.11.13-2018.12.09,None
355,공연·컬쳐,Everything can be ART : 당신을 위한 유화 주문제작,FRAMER,107%,"2,156,000원","2,000,000원",97,8,"""Everything can be ART""

일상의 기억하고 싶은 순간을 사진으로 보내주세요.
FRAMER의 유화 아티스트들이 여러분의 일상을 그려드립니다.",2016.02.17-2016.03.27,None
356,공연·컬쳐,윤봉길 상하이의거 영화  <강철무지개> 제작 프로젝트,(주)강철무지개,101%,"30,435,000원","30,000,000원",130,43,꺼져가는 독립의 불씨를 되살리기 위해 초개처럼 목숨을 던진 윤봉길 의사의 뜨거운 조국애를 영화로 제작하려 합니다.,2016.12.15-2017.01.22,None
357,공연·컬쳐,"[당신의 영웅을 소환하라] 만화 속 주인공, 강렬한 작품이 되다ㅣ강덕현",에코락갤러리,250%,"2,500,000원","1,000,000원",6,11,"20년 전, 당신의 영웅은 누구였나요? 
추억 속 영웅을 강렬하게 담아낸 강덕현작가의 원화로 당신의 영웅을 소장하세요!",2020.03.23-2020.04.06,None
